age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,private,20534,some-college,10,separated,craft-repair,not-in-family,white,male,0,0,41,united-states,<=50K
26,private,164488,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,10,united-states,<=50K
48,private,185039,hs-grad,9,divorced,sales,unmarried,white,female,0,0,30,united-states,<=50K
24,private,22966,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,45,united-states,<=50K
28,private,213276,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,<=50K
43,private,475322,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,50,united-states,>50K
39,federal-gov,129573,bachelors,13,never-married,adm-clerical,not-in-family,white,male,0,1741,40,united-states,<=50K
53,private,22418,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
59,self-emp-inc,187502,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,50,united-states,>50K
18,local-gov,159032,7th-8th,4,never-married,farming-fishing,own-child,white,male,0,0,40,united-states,<=50K
47,private,142719,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50K
70,self-emp-not-inc,143833,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,2246,40,united-states,>50K
31,federal-gov,108464,assoc-acdm,12,married-civ-spouse,tech-support,husband,white,male,0,0,40,united-states,<=50K
29,private,253003,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,0,0,16,united-states,<=50K
44,self-emp-not-inc,171424,some-college,10,divorced,machine-op-inspct,not-in-family,white,male,0,2205,35,united-states,<=50K
50,self-emp-not-inc,156606,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,0,0,30,united-states,<=50K
46,private,73434,masters,14,divorced,exec-managerial,not-in-family,white,female,0,0,45,united-states,<=50K
33,private,102821,12th,8,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,<=50K
41,private,112763,prof-school,15,married-civ-spouse,prof-specialty,wife,white,female,0,0,40,united-states,>50K
31,private,202822,some-college,10,divorced,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50K
54,private,35576,some-college,10,married-civ-spouse,sales,husband,white,male,0,2415,50,united-states,>50K
40,private,362482,assoc-voc,11,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,<=50K
54,private,29909,11th,7,married-civ-spouse,other-service,wife,white,female,0,0,43,united-states,<=50K
41,private,49654,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,52,united-states,<=50K
56,private,204049,some-college,10,married-civ-spouse,sales,husband,white,male,0,1848,50,united-states,>50K
63,local-gov,28856,7th-8th,4,married-civ-spouse,other-service,husband,white,male,0,0,55,united-states,<=50K
47,private,108510,10th,6,married-civ-spouse,sales,husband,white,male,0,0,65,united-states,<=50K
24,private,213427,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50K
46,private,117849,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,55,united-states,>50K
42,federal-gov,46366,hs-grad,9,separated,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50K
28,private,132078,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50K
18,private,205218,11th,7,never-married,sales,own-child,white,female,0,0,20,united-states,<=50K
39,private,59313,12th,8,married-spouse-absent,transport-moving,not-in-family,black,male,0,0,45,,<=50K
49,private,114797,bachelors,13,divorced,exec-managerial,unmarried,black,female,0,0,40,united-states,<=50K
41,private,206565,some-college,10,never-married,craft-repair,not-in-family,black,male,0,0,45,united-states,<=50K
33,private,176711,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50K
51,private,159755,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,20,united-states,<=50K
37,private,182675,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,0,0,45,united-states,>50K
59,self-emp-inc,107287,10th,6,widowed,exec-managerial,unmarried,white,female,0,2559,50,united-states,>50K
44,private,162184,some-college,10,separated,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50K
35,private,75855,masters,14,married-civ-spouse,prof-specialty,husband,black,male,7298,0,40,,>50K
39,self-emp-not-inc,247975,some-college,10,never-married,craft-repair,not-in-family,asian-pac-islander,male,0,0,30,united-states,<=50K
70,,158642,hs-grad,9,widowed,,not-in-family,white,female,2993,0,20,united-states,<=50K
49,private,87928,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,>50K
66,private,116468,masters,14,married-civ-spouse,prof-specialty,husband,white,male,2936,0,20,united-states,<=50K
42,private,22831,hs-grad,9,never-married,other-service,not-in-family,white,female,0,0,40,united-states,<=50K
53,private,90624,11th,7,married-civ-spouse,craft-repair,husband,black,male,0,0,40,united-states,<=50K
28,private,81540,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,0,0,40,united-states,<=50K
51,private,237729,some-college,10,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50K
30,private,72887,hs-grad,9,married-civ-spouse,craft-repair,own-child,asian-pac-islander,male,3411,0,40,united-states,<=50K
54,private,35557,some-college,10,married-civ-spouse,sales,husband,white,male,7298,0,50,united-states,>50K
19,private,323421,some-college,10,never-married,handlers-cleaners,own-child,white,male,0,0,20,united-states,<=50K
40,private,197462,bachelors,13,married-civ-spouse,tech-support,husband,white,male,0,0,40,united-states,>50K
64,,286732,7th-8th,4,widowed,,not-in-family,white,female,0,0,40,united-states,<=50K
30,private,144064,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,62,united-states,<=50K
26,private,86483,some-college,10,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50K
17,private,82041,11th,7,never-married,handlers-cleaners,own-child,white,male,0,0,40,canada,<=50K
36,private,219814,9th,5,married-civ-spouse,craft-repair,husband,white,male,0,0,35,guatemala,<=50K
40,private,71738,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,46,united-states,>50K
41,private,130126,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,80,united-states,>50K
44,private,173682,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50K
48,local-gov,127921,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50K
80,,107762,hs-grad,9,widowed,,not-in-family,white,male,0,0,24,united-states,<=50K
32,private,164190,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,30,united-states,<=50K
33,,314913,11th,7,divorced,,own-child,white,male,0,0,53,united-states,<=50K
61,private,162432,hs-grad,9,widowed,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50K
46,private,195833,bachelors,13,married-civ-spouse,transport-moving,husband,white,male,0,0,50,,<=50K
22,private,152878,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50K
42,private,109067,bachelors,13,separated,tech-support,not-in-family,white,male,0,0,40,united-states,<=50K
51,,203015,hs-grad,9,married-civ-spouse,,husband,white,male,0,0,40,united-states,<=50K
26,private,154093,hs-grad,9,never-married,transport-moving,own-child,black,male,0,0,40,united-states,<=50K
60,private,238913,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,46,united-states,>50K
39,local-gov,143385,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
59,private,144092,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
36,private,114988,hs-grad,9,never-married,other-service,not-in-family,white,female,0,0,40,united-states,<=50K
24,private,388093,bachelors,13,never-married,exec-managerial,not-in-family,black,male,0,0,40,united-states,<=50K
30,private,185177,11th,7,never-married,handlers-cleaners,own-child,white,male,0,0,49,united-states,<=50K
63,private,180911,11th,7,married-civ-spouse,protective-serv,husband,white,male,4386,0,37,united-states,>50K
65,,299494,11th,7,married-civ-spouse,,husband,white,male,1797,0,40,united-states,<=50K
54,private,457237,masters,14,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50K
35,private,374524,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,75,united-states,>50K
58,self-emp-not-inc,211547,12th,8,divorced,sales,not-in-family,white,female,0,0,52,united-states,<=50K
36,local-gov,298717,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50K
65,,160654,hs-grad,9,married-civ-spouse,,husband,white,male,0,0,20,united-states,<=50K
25,local-gov,191921,bachelors,13,never-married,craft-repair,own-child,white,male,0,0,25,united-states,<=50K
39,private,165743,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,>50K
37,private,50837,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,45,united-states,>50K
62,private,201928,hs-grad,9,widowed,craft-repair,unmarried,black,female,0,0,40,united-states,<=50K
53,federal-gov,117847,assoc-acdm,12,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50K
65,self-emp-not-inc,167414,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,59,united-states,>50K
75,private,95985,5th-6th,3,widowed,other-service,unmarried,black,male,0,0,10,united-states,<=50K
27,private,221366,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,3103,0,50,united-states,>50K
41,private,266510,hs-grad,9,never-married,other-service,own-child,white,male,0,0,40,united-states,<=50K
36,private,187046,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,>50K
39,self-emp-not-inc,124090,9th,5,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
27,state-gov,312692,bachelors,13,never-married,tech-support,not-in-family,white,male,0,0,12,united-states,<=50K
20,state-gov,334113,some-college,10,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50K
21,private,372636,hs-grad,9,never-married,sales,own-child,black,male,0,0,40,united-states,<=50K
22,private,156822,10th,6,never-married,sales,not-in-family,white,female,0,1762,25,united-states,<=50K
47,self-emp-inc,188610,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,48,united-states,<=50K
43,private,112607,11th,7,married-civ-spouse,sales,husband,white,male,0,0,60,united-states,<=50K
26,self-emp-inc,160340,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,60,united-states,<=50K
43,private,35210,some-college,10,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50K
59,self-emp-not-inc,31137,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,70,united-states,<=50K
18,private,414721,11th,7,never-married,other-service,own-child,black,male,0,1602,23,united-states,<=50K
67,self-emp-not-inc,141797,7th-8th,4,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50K
48,private,189462,some-college,10,divorced,handlers-cleaners,own-child,white,male,2176,0,40,united-states,<=50K
49,federal-gov,168232,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,>50K
27,private,169958,5th-6th,3,never-married,craft-repair,own-child,white,male,0,0,40,,<=50K
44,private,99651,masters,14,married-civ-spouse,exec-managerial,husband,white,male,5178,0,40,united-states,>50K
66,,270460,7th-8th,4,divorced,,not-in-family,white,male,0,0,40,united-states,<=50K
22,private,216134,some-college,10,never-married,sales,own-child,black,female,0,0,40,united-states,<=50K
60,private,142494,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,15024,0,40,united-states,>50K
44,,268804,hs-grad,9,married-civ-spouse,,husband,black,male,0,0,30,united-states,<=50K
42,private,152889,10th,6,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50K
20,private,119215,some-college,10,never-married,transport-moving,own-child,white,male,0,0,40,united-states,<=50K
43,self-emp-inc,34218,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50K
36,private,129573,assoc-acdm,12,married-civ-spouse,sales,husband,white,male,0,0,60,united-states,>50K
21,private,211391,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,27,united-states,<=50K
46,federal-gov,195023,some-college,10,separated,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50K
31,private,200246,9th,5,never-married,other-service,own-child,white,male,0,0,40,united-states,<=50K
52,private,373367,11th,7,widowed,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50K
50,private,92079,some-college,10,married-civ-spouse,tech-support,husband,white,male,0,0,45,united-states,>50K
33,private,180859,hs-grad,9,divorced,exec-managerial,not-in-family,white,male,0,0,40,united-states,<=50K
49,private,195554,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,44,united-states,<=50K
53,local-gov,132304,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50K
25,private,109532,12th,8,never-married,craft-repair,own-child,white,male,0,0,40,united-states,<=50K
35,private,147258,some-college,10,never-married,machine-op-inspct,not-in-family,white,male,0,1974,40,united-states,<=50K
44,private,267717,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,42,united-states,>50K
50,,87263,hs-grad,9,married-civ-spouse,,husband,white,male,0,0,55,united-states,>50K
42,private,187720,masters,14,married-civ-spouse,sales,husband,white,male,15024,0,50,,>50K
43,local-gov,113324,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50K
38,federal-gov,307404,some-college,10,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50K
26,private,214069,hs-grad,9,separated,farming-fishing,not-in-family,white,male,0,0,40,united-states,<=50K
29,private,201155,9th,5,never-married,sales,not-in-family,white,female,0,0,48,united-states,<=50K
35,private,150217,bachelors,13,married-civ-spouse,other-service,wife,white,female,0,0,24,poland,<=50K
47,state-gov,30575,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,<=50K
61,private,199198,7th-8th,4,widowed,other-service,not-in-family,black,female,0,0,21,united-states,<=50K
37,self-emp-not-inc,29814,hs-grad,9,never-married,farming-fishing,unmarried,white,male,0,0,50,united-states,<=50K
37,private,220644,hs-grad,9,divorced,other-service,unmarried,black,female,0,0,40,,<=50K
45,private,100651,hs-grad,9,divorced,other-service,not-in-family,white,male,0,1980,40,united-states,<=50K
32,self-emp-inc,209691,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,0,0,50,canada,<=50K
26,private,152129,12th,8,never-married,other-service,unmarried,black,male,0,0,40,united-states,<=50K
31,private,197672,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50K
18,private,36162,11th,7,never-married,craft-repair,own-child,white,male,0,0,5,united-states,<=50K
